player_id,season,I_F_xGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_savedShotsOnGoal,I_F_faceOffsWon,I_F_hits,I_F_takeaways
8475820,2018,13.36,12.88,12,11,115,37,35,187,37,14,9,101,1,36,24
8475832,2018,3.55,3.44,4,1,30,13,14,57,9,4,2,26,0,48,8
8475834,2018,11.87,11.45,7,6,100,38,31,169,30,17,10,83,12,87,33
8475841,2018,1.44,1.43,5,6,41,16,35,92,13,2,4,39,0,16,11
8475842,2018,0.46,0.45,1,0,5,0,0,5,1,0,0,5,19,15,1
8475844,2018,6.93,6.78,8,8,79,41,24,144,22,6,6,73,15,143,25
8475848,2018,32.88,31.58,9,10,302,102,152,556,52,33,22,269,23,125,57
8475855,2018,12.08,11.33,4,8,79,19,20,118,20,8,7,71,7,120,25
8475857,2018,1.52,1.45,2,1,44,20,33,97,3,0,1,44,0,31,7
8475868,2018,1.57,1.5,1,2,29,18,21,68,3,0,1,29,0,80,6
8475869,2018,0.34,0.33,0,1,7,5,12,24,1,0,0,7,0,17,2
8475902,2018,0.74,0.69,1,0,16,5,12,33,1,0,0,16,0,20,2
8475906,2018,7.77,7.36,11,23,154,65,127,346,45,11,12,143,0,42,26
8475907,2018,19.7,19.02,18,5,156,51,44,251,40,17,22,139,23,182,36
8475913,2018,24.73,23.85,24,15,198,75,72,345,72,33,19,165,28,72,122
8475982,2018,0.06,0.06,0,0,2,0,1,3,0,0,0,2,0,16,0
8476043,2018,1.31,1.3,2,0,19,9,18,46,5,3,0,16,16,19,4
8476166,2018,2.58,2.5,5,2,86,14,53,153,11,4,1,82,0,19,14
8476177,2018,1.03,1.02,0,0,14,3,6,23,1,1,0,13,2,11,5
8476191,2018,0.97,0.96,4,3,32,16,33,81,7,0,1,32,0,73,18
8476195,2018,0.01,0.01,0,0,1,0,0,1,0,0,0,1,0,0,0
8476207,2018,5.01,4.93,8,3,50,22,19,91,19,8,3,42,13,40,26
8476278,2018,0.7,0.69,0,0,5,4,3,12,0,0,1,5,13,10,2
8476285,2018,2.39,2.32,5,2,35,7,20,62,10,3,1,32,80,33,12
8476288,2018,16.88,16.24,19,12,159,35,55,249,57,26,13,133,39,54,25
8476292,2018,11.35,10.89,11,15,100,35,49,184,34,8,8,92,2,104,18
8476293,2018,1.82,1.76,2,1,25,4,9,38,3,0,2,25,1,29,4
8476310,2018,5.59,5.35,1,1,43,17,10,70,6,4,5,39,43,69,6
8476312,2018,3.9,3.75,11,2,95,28,61,184,16,3,2,92,0,177,34
8476323,2018,2.16,2.07,0,0,12,8,5,25,1,1,1,11,0,21,1
8476326,2018,11.85,11.85,6,4,91,36,36,163,22,12,7,79,12,161,18
8476329,2018,4.15,4.17,9,6,35,23,19,77,20,5,1,30,75,13,14
8476331,2018,3.99,3.79,10,8,109,43,63,215,22,4,12,105,0,122,16
8476346,2018,27.36,26.51,39,25,245,93,98,436,100,36,18,209,1,12,58
8476356,2018,8.54,8.48,7,4,92,26,43,161,11,0,4,92,5,69,35
8476368,2018,1.65,1.6,3,1,44,31,32,107,6,2,2,42,0,76,9
8476370,2018,1.73,1.68,1,0,22,12,11,45,1,0,0,22,36,36,9
8476372,2018,2.53,2.49,2,3,67,30,56,153,7,2,3,65,0,78,5
8476374,2018,10.57,10.16,8,5,134,29,46,209,21,8,9,126,285,129,34
8476381,2018,18.24,17.76,18,10,135,40,48,223,47,19,17,116,181,128,16
8476389,2018,12.29,12.04,11,10,158,77,46,281,31,10,14,148,497,112,55
8476392,2018,12.98,12.67,4,6,105,41,32,178,22,12,11,93,643,223,42
8476393,2018,13.47,12.86,12,8,145,35,55,235,27,7,13,138,244,115,39
8476396,2018,0.35,0.36,0,0,9,1,1,11,0,0,0,9,8,6,4
8476399,2018,22.84,22.02,9,5,213,69,59,341,36,22,16,191,109,225,50
8476407,2018,1.27,1.23,2,1,32,19,25,76,4,1,3,31,0,47,6
8476409,2018,1.24,1.29,0,1,11,3,6,20,4,3,0,8,13,14,3
8476410,2018,12.57,11.99,9,2,150,63,62,275,25,14,11,136,15,44,37
8476415,2018,0.53,0.54,0,1,6,3,1,10,1,0,0,6,3,9,1
8476419,2018,7.07,6.84,5,3,83,23,23,129,12,4,8,79,258,63,21
8476422,2018,4.35,4.21,3,6,101,50,74,225,12,3,6,98,0,48,12
8476423,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8476427,2018,10.49,10.01,6,1,84,20,20,124,11,4,9,80,1,57,22
8476428,2018,6.71,6.5,3,4,81,22,26,129,12,5,7,76,4,32,27
8476429,2018,4.82,4.74,5,11,103,58,112,273,20,4,8,99,0,118,10
8476431,2018,0.08,0.08,0,0,3,0,5,8,0,0,0,3,0,1,2
8476432,2018,17.31,16.71,16,6,170,66,47,283,38,16,12,154,626,158,42
8476436,2018,4.98,4.88,1,5,48,27,17,92,8,2,3,46,0,87,13
8476437,2018,4.43,4.32,3,3,55,22,23,100,9,3,4,52,204,40,13
8476438,2018,23.93,23.26,17,7,195,65,58,318,47,23,13,172,24,52,35
8476439,2018,4.74,4.6,0,2,57,22,27,106,6,4,2,53,2,126,7
8476440,2018,12.81,12.32,6,4,123,38,38,199,22,12,3,111,149,46,32
8476441,2018,4.22,4.22,8,1,100,36,65,201,11,2,4,98,0,128,9
8476442,2018,8.88,8.61,11,6,85,31,23,139,20,3,8,82,9,50,19
8476443,2018,1.37,1.35,1,2,32,18,19,69,3,0,2,32,0,32,5
8476447,2018,5.83,5.6,1,3,51,12,10,73,7,3,3,48,2,72,6
8476448,2018,21.45,20.98,20,12,169,75,72,316,56,24,11,145,588,51,74
8476449,2018,2.9,2.81,6,9,54,31,27,112,17,2,5,52,0,73,9
8476453,2018,27.57,27.29,52,34,246,117,136,499,127,41,12,205,0,44,58
8476454,2018,22.34,21.39,15,24,208,65,84,357,67,28,19,180,380,69,59
8476455,2018,28.52,27.57,23,18,241,77,43,361,73,32,15,209,360,120,46
8476456,2018,24.57,23.84,40,22,226,73,59,358,92,30,20,196,12,57,44
8476457,2018,4.07,4,9,9,117,53,73,243,21,3,7,114,0,256,25
8476458,2018,13.41,12.82,11,5,111,37,43,191,35,19,6,92,365,76,37
8476459,2018,22.02,21.1,25,18,236,80,76,392,73,30,13,206,831,134,69
8476460,2018,28.11,26.83,26,18,200,74,62,336,82,38,17,162,803,54,74
8476461,2018,26.47,25.58,27,17,221,95,67,383,76,32,16,189,755,40,47
8476462,2018,13.12,12.71,12,9,259,108,174,541,39,18,25,241,0,160,35
8476463,2018,4.19,4.15,6,8,109,32,69,210,18,4,5,105,0,61,29
8476465,2018,0.03,0.03,1,0,1,1,3,5,1,0,0,1,0,1,1
8476466,2018,6.4,6.32,3,2,43,23,4,70,14,9,4,34,1,18,10
8476467,2018,2.41,2.34,3,5,55,26,36,117,12,4,3,51,0,135,10
8476468,2018,14.52,13.92,16,18,108,50,33,191,47,13,9,95,259,115,42
8476469,2018,12.03,12.01,7,3,134,34,54,222,23,13,12,121,5,112,46
8476470,2018,2.07,1.99,4,5,60,19,27,106,12,3,5,57,0,60,9
8476472,2018,7.23,6.82,9,14,167,60,104,331,28,5,9,162,0,44,26
8476473,2018,2.39,2.37,2,6,84,18,53,155,13,5,3,79,0,119,14
8476474,2018,8.09,7.74,2,2,64,26,12,102,7,3,4,61,23,95,17
8476476,2018,1.41,1.4,4,2,40,32,47,119,7,1,1,39,0,37,5
8476477,2018,1.65,1.68,0,0,10,5,5,20,1,1,1,9,0,4,0
8476479,2018,16.41,15.51,25,15,132,49,55,236,52,12,13,120,881,95,49
8476480,2018,13.97,13.52,14,6,119,28,59,206,31,11,9,108,22,140,32
8476483,2018,17.9,17.54,17,6,194,62,89,345,41,18,13,176,17,82,41
8476525,2018,4.69,4.43,13,13,131,52,135,318,29,3,13,128,0,122,22
8476539,2018,28.01,27.19,16,18,278,100,108,486,59,25,17,253,92,98,51
8476545,2018,0.54,0.54,2,0,7,4,2,13,4,2,0,5,0,78,2
8476617,2018,3.05,2.98,1,2,22,12,13,47,4,1,1,21,1,6,9
8476624,2018,7.44,7.33,3,6,84,36,25,145,16,7,6,77,296,125,35
8476779,2018,4.21,4.17,3,4,72,28,36,136,12,5,2,67,0,18,22
8476792,2018,7.51,7.2,25,22,151,74,93,318,53,6,12,145,0,53,20
8476799,2018,0.05,0.05,0,1,2,2,2,6,1,0,0,2,0,3,0
8476806,2018,4.85,4.73,3,2,56,15,25,96,8,3,7,53,5,98,16
8476807,2018,0.07,0.07,0,0,4,1,3,8,0,0,0,4,0,10,0
8476822,2018,13.18,12.91,9,4,102,44,23,169,23,10,9,92,658,198,23
8476826,2018,18.71,17.98,16,10,130,40,39,209,48,22,17,108,150,83,50
8476850,2018,4.6,4.42,13,15,71,28,41,140,29,1,1,70,0,27,22
8476851,2018,20.37,19.39,12,10,161,71,59,291,41,19,11,142,188,62,28
8476853,2018,9.27,9.14,25,25,224,85,181,490,70,20,14,204,0,61,60
8476854,2018,8.03,7.85,7,15,125,54,90,269,28,6,7,119,0,81,23
8476856,2018,4.98,4.8,5,4,93,37,70,200,21,12,4,81,0,60,10
8476857,2018,9.11,8.74,7,6,101,49,61,211,25,12,10,89,2,45,15
8476858,2018,2.74,2.72,1,2,31,18,9,58,4,1,1,30,3,54,9
8476867,2018,0.15,0.15,1,1,2,0,0,2,3,1,0,1,8,4,0
8476869,2018,5.65,5.52,9,8,126,43,60,229,25,8,9,118,1,178,32
8476871,2018,14.8,14.41,7,2,147,44,57,248,27,18,9,129,5,128,21
8476872,2018,15.34,14.58,11,9,128,43,38,209,32,12,14,116,344,146,42
8476873,2018,11.81,11.31,12,6,99,54,41,194,32,14,8,85,426,30,49
8476874,2018,2.82,2.75,7,6,74,38,56,168,14,1,6,73,0,97,16
8476875,2018,5.6,5.52,10,8,129,32,75,236,26,8,2,121,0,63,64
8476877,2018,0.36,0.35,2,0,11,2,6,19,2,0,0,11,0,10,1
8476878,2018,8.61,8.53,6,7,78,34,20,132,18,5,1,73,28,144,21
8476879,2018,6.36,6.22,14,5,132,54,97,283,26,7,13,125,0,120,20
8476880,2018,18.82,17.62,9,9,130,59,40,229,40,22,9,108,29,200,43
8476881,2018,27.31,26.36,24,15,175,74,59,308,74,35,14,140,609,53,57
8476882,2018,19.35,18.09,36,19,167,78,73,318,76,21,17,146,18,35,55
8476884,2018,2.35,2.19,4,5,58,42,50,150,12,3,3,55,0,76,19
8476885,2018,7.89,7.78,17,25,162,89,116,367,50,8,13,154,0,112,48
8476886,2018,1.26,1.21,2,2,36,10,23,69,6,2,3,34,0,54,4
8476887,2018,24.79,23.83,16,6,217,101,117,435,50,28,20,189,1,100,69
8476889,2018,17.71,16.25,12,3,113,48,36,197,29,14,6,99,570,103,42
8476891,2018,3.5,3.42,7,8,89,45,48,182,18,3,3,86,0,46,28
8476892,2018,6.13,5.87,8,10,174,80,96,350,27,9,10,165,0,127,33
8476894,2018,7.77,7.43,11,5,92,35,31,158,23,7,9,85,7,56,22
8476897,2018,15.06,15.08,10,7,113,51,41,205,31,14,4,99,227,101,40
8476902,2018,7.28,7.08,8,13,132,43,82,257,32,11,9,121,0,143,30
8476905,2018,5.42,5.25,4,2,36,14,15,65,11,5,2,31,47,38,18
8476906,2018,9.54,8.97,13,16,180,66,127,373,38,9,17,171,0,46,20
8476907,2018,3.65,3.55,1,1,33,8,7,48,5,3,1,30,0,49,6
8476913,2018,9.59,9.16,11,7,83,34,46,163,28,10,3,73,86,94,29
8476915,2018,6.41,6.16,11,4,64,20,22,106,18,3,4,61,55,123,22
8476917,2018,4.67,4.62,7,9,110,48,60,218,21,5,8,105,0,149,37
8476918,2018,20.05,18.5,14,4,153,49,63,265,35,17,15,136,8,79,50
8476919,2018,12.82,12.34,22,15,117,32,42,191,47,10,11,107,532,30,53
8476921,2018,21.61,20.69,7,3,146,72,52,270,25,15,18,131,151,199,53
8476922,2018,2.97,2.87,3,3,34,8,11,53,10,4,2,30,88,33,12
8476923,2018,8.1,7.75,18,10,146,44,72,262,39,11,10,135,0,83,25
8476924,2018,2.96,2.88,4,1,28,15,15,58,6,1,3,27,0,35,3
8476925,2018,16.21,15.62,8,7,110,49,37,196,30,15,4,95,421,109,35
8476927,2018,3.33,3.23,3,1,33,6,12,51,10,6,1,27,41,51,6
8476931,2018,3.08,2.98,3,7,64,31,42,137,14,4,2,60,0,102,20
8476934,2018,16.64,16.15,7,8,123,64,65,252,25,10,7,113,26,138,54
8476941,2018,2.31,2.21,4,5,42,16,24,82,11,2,6,40,0,25,15
8476948,2018,5.15,4.98,1,1,50,18,19,87,5,3,1,47,4,73,9
8476952,2018,0.3,0.23,0,0,1,0,0,1,1,1,0,0,0,0,0
8476953,2018,0.02,0.02,0,0,0,1,1,2,0,0,0,0,0,1,0
8476958,2018,8.69,8.34,8,14,146,65,93,304,30,8,21,138,0,70,86
8476960,2018,22.47,22.1,17,7,216,88,83,387,54,30,6,186,171,33,26
8476966,2018,1.09,1.06,1,0,14,0,2,16,3,2,0,12,2,13,5
8476967,2018,3.96,3.84,3,7,101,35,66,202,16,6,2,95,0,107,15
8476971,2018,0.3,0.31,0,0,2,2,1,5,0,0,0,2,0,0,1
8476975,2018,11.2,11.13,3,1,86,31,24,141,17,13,4,73,404,269,21
8476979,2018,7.6,7.34,23,19,160,68,116,344,59,17,6,143,0,100,34
8476981,2018,25.31,24.73,10,10,231,74,78,383,47,27,12,204,12,214,46
8476982,2018,0.63,0.62,0,0,2,2,0,4,0,0,1,2,1,0,0
8476983,2018,1.22,1.19,1,2,33,16,26,75,5,2,1,31,0,51,2
8476988,2018,2.87,2.77,5,6,94,35,52,181,16,5,5,89,0,109,10
8476994,2018,17.01,16.25,13,11,151,45,67,263,40,16,18,135,39,69,28
8477009,2018,0.25,0.25,1,0,7,5,13,25,1,0,0,7,0,54,4
8477010,2018,0.61,0.57,0,0,8,3,4,15,0,0,1,8,0,10,3
8477015,2018,9.37,9.22,13,7,84,49,27,160,27,7,6,77,20,35,31
8477018,2018,4.24,4.19,6,10,112,42,99,253,21,5,3,107,0,55,27
8477021,2018,14.67,14.22,13,14,115,35,44,194,41,14,13,101,274,22,22
8477034,2018,1.24,1.22,2,1,31,12,22,65,4,1,4,30,0,32,11
8477043,2018,1.16,1.16,5,3,32,13,29,74,9,1,4,31,0,18,10
8477046,2018,1.05,1.02,0,7,36,13,32,81,7,0,5,36,0,43,11
8477073,2018,0.43,0.41,1,0,5,5,7,17,1,0,3,5,0,26,0
8477085,2018,0.58,0.58,0,1,21,7,9,37,1,0,1,21,0,25,3
8477205,2018,0.08,0.08,0,0,6,1,2,9,0,0,0,6,0,3,0
8477213,2018,4.53,4.14,6,1,44,14,13,71,10,3,7,41,1,66,14
8477215,2018,2.91,2.86,13,2,59,28,45,132,20,5,2,54,0,79,14
8477220,2018,7.01,6.89,10,12,113,41,78,232,31,9,11,104,0,37,45
8477240,2018,7.15,6.95,8,5,53,20,15,88,20,7,6,46,171,178,22
8477244,2018,0.54,0.52,0,1,22,8,16,46,2,1,1,21,0,40,7
8477290,2018,8.01,7.86,6,6,65,29,30,124,18,6,6,59,14,96,28
8477320,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
8477337,2018,0.19,0.17,0,0,9,4,6,19,0,0,0,9,0,3,1
8477341,2018,16.05,14.81,12,9,130,49,36,215,41,20,9,110,7,60,25
8477343,2018,0.1,0.11,0,1,3,0,1,4,2,1,0,2,0,4,0
8477346,2018,2.86,2.63,5,6,79,28,49,156,15,4,3,75,1,127,34
8477353,2018,11.45,10.85,4,3,114,41,39,194,16,9,11,105,15,200,34
8477355,2018,5.79,5.6,12,15,108,56,57,221,31,4,11,104,0,38,17
8477357,2018,3.69,3.68,4,1,36,11,9,56,9,4,1,32,6,45,12
8477365,2018,0.88,0.88,0,1,22,6,23,51,1,0,5,22,0,40,10
8477366,2018,1.2,1.16,0,1,19,4,4,27,1,0,2,19,51,31,6
8477380,2018,1.92,1.84,1,0,17,11,7,35,3,2,3,15,1,23,3
8477384,2018,1.34,1.33,0,0,28,14,23,65,1,1,1,27,0,79,12
8477399,2018,0.17,0.16,0,0,3,1,0,4,0,0,0,3,0,6,1
8477401,2018,4.39,4.25,1,1,42,25,23,90,5,3,3,39,6,97,14
8477402,2018,14.6,14.07,9,8,119,45,48,212,38,21,12,98,7,60,29
8477404,2018,28.04,26.71,17,19,227,75,73,375,76,40,19,187,10,105,45
8477406,2018,11.94,11.85,13,5,106,36,34,176,25,7,10,99,10,28,30
8477407,2018,14.54,14.43,5,9,132,42,48,222,33,19,10,113,2,32,33
8477413,2018,7.2,6.95,6,4,96,35,45,176,17,7,4,89,3,29,22
8477416,2018,14.97,14.78,12,1,161,51,49,261,36,23,12,138,5,43,30
8477417,2018,3.99,3.88,1,1,30,17,10,57,6,4,2,26,0,5,13
8477425,2018,14.02,13.6,10,4,159,54,40,253,24,10,6,149,0,97,19
8477426,2018,2.98,2.82,0,1,30,6,9,45,2,1,2,29,16,28,5
8477429,2018,10.55,10.22,7,7,81,28,29,138,25,11,10,70,198,71,22
8477433,2018,2.46,2.42,3,1,50,20,29,99,5,1,2,49,0,89,16
8477435,2018,0.99,0.92,1,1,26,15,21,62,5,3,0,23,0,32,5
8477444,2018,9.1,9.08,8,5,100,33,45,178,25,12,6,88,7,34,28
8477447,2018,11.24,11.02,15,9,202,75,145,422,36,12,23,190,1,27,82
8477448,2018,0.24,0.24,0,0,3,3,3,9,0,0,0,3,0,16,3
8477450,2018,9.99,9.37,9,7,94,32,28,154,22,6,5,88,201,106,30
8477451,2018,15.2,14.68,6,8,145,45,55,245,26,12,10,133,4,107,35
8477452,2018,0.62,0.62,0,1,15,12,6,33,2,1,0,14,0,41,5
8477454,2018,7.49,7.38,6,7,70,33,32,135,20,7,4,63,11,159,16
8477455,2018,4.55,4.31,3,3,55,14,26,95,9,3,2,52,161,72,17
8477456,2018,16.86,16.08,9,8,118,37,42,197,33,16,15,102,300,33,23
8477458,2018,4.04,3.68,1,2,29,16,12,57,5,2,4,27,2,26,9
8477460,2018,0.5,0.49,0,0,2,1,1,4,0,0,1,2,0,0,0
8477461,2018,1.28,1.3,0,1,9,11,3,23,1,0,0,9,1,30,3
8477462,2018,4.29,4.17,10,4,86,49,63,198,19,5,9,81,0,258,4
8477463,2018,1.61,1.62,1,2,41,19,16,76,4,1,0,40,0,80,9
8477464,2018,0.88,0.88,1,1,15,4,7,26,3,1,1,14,11,2,4
8477471,2018,0.32,0.3,1,0,5,2,1,8,1,0,2,5,0,6,0
8477472,2018,1.13,1.14,2,4,42,13,23,78,6,0,1,42,0,33,9
8477473,2018,0.29,0.27,1,0,5,2,7,14,1,0,0,5,0,9,3
8477474,2018,2.28,2.23,4,4,48,30,35,113,10,2,3,46,0,72,9
8477476,2018,18.22,17.48,14,7,177,49,66,292,33,12,11,165,5,119,46
8477478,2018,9.48,9.02,1,0,84,23,26,133,9,8,10,76,0,277,30
8477479,2018,16.2,15.59,11,15,131,61,57,249,47,21,3,110,10,76,34
8477482,2018,8.92,8.81,8,4,76,32,32,140,20,8,4,68,8,48,31
8477488,2018,4.35,4.22,12,10,98,36,61,195,29,7,9,91,1,52,54
8477492,2018,33.78,33.41,31,25,366,90,134,590,98,42,24,324,517,54,47
8477493,2018,25.75,24.93,37,25,206,71,41,318,97,35,14,171,1040,27,99
8477494,2018,14.79,14.3,26,9,189,57,78,324,53,18,11,171,37,55,50
8477495,2018,9.06,8.61,19,17,183,93,101,377,45,9,14,174,0,106,59
8477496,2018,20.66,19.82,26,25,182,64,65,311,78,27,19,155,509,82,50
8477497,2018,33.56,32.52,30,18,211,67,81,359,82,34,19,177,455,36,78
8477498,2018,8.81,8.63,12,19,196,71,128,395,41,10,14,186,0,162,30
8477499,2018,8.95,8.69,22,16,182,63,87,332,43,5,11,177,0,236,23
8477500,2018,26.51,25.82,15,17,227,65,63,355,59,27,18,200,1081,62,28
8477501,2018,5.52,5.44,3,7,64,19,26,109,10,0,3,64,3,71,24
8477502,2018,0.05,0.05,0,0,5,0,4,9,0,0,1,5,0,9,1
8477503,2018,21,20.32,27,17,202,70,89,361,72,28,24,174,447,53,47
8477504,2018,5.59,5.4,8,15,96,36,57,189,30,7,5,89,1,55,33
8477505,2018,6.82,6.57,13,10,64,26,21,111,25,2,2,62,341,34,34
8477506,2018,9.6,9.2,15,12,179,62,140,381,36,9,14,170,0,143,35
8477507,2018,4.07,3.96,6,1,100,42,67,209,14,7,4,93,0,228,21
8477508,2018,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
8477509,2018,1.18,1.14,5,5,39,18,37,94,11,1,3,38,0,75,22
8477510,2018,0.01,0.01,0,0,1,0,0,1,0,0,0,1,0,3,0
8477511,2018,19.23,18.34,15,8,198,56,81,335,48,25,12,173,22,67,37
8477512,2018,4.76,4.73,5,6,46,18,23,87,14,3,5,43,240,98,12
8477520,2018,3.54,3.53,0,2,29,10,11,50,6,4,1,25,53,21,13
8477527,2018,1.92,1.69,2,1,12,2,3,17,4,1,1,11,0,43,2
8477529,2018,7.17,7.09,2,3,58,22,20,100,8,3,4,55,200,73,22
8477541,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477573,2018,0.28,0.28,1,0,2,2,1,5,1,0,0,2,0,5,0
8477680,2018,1.93,1.83,2,1,19,5,10,34,5,2,0,17,2,39,3
8477810,2018,0.41,0.41,0,0,9,8,7,24,0,0,0,9,0,16,3
8477839,2018,15.16,14.71,10,10,147,50,51,248,34,14,9,133,19,29,35
8477845,2018,4,3.57,5,6,102,43,59,204,14,3,11,99,0,42,28
8477846,2018,10.56,10.49,5,8,102,39,34,175,18,5,3,97,161,126,30
8477850,2018,2.01,1.92,1,5,47,28,37,112,6,0,2,47,1,125,4
8477851,2018,5.09,5.05,6,7,77,58,78,213,19,6,7,71,0,58,23
8477865,2018,0.11,0.11,0,0,5,3,5,13,0,0,0,5,0,7,2
8477901,2018,0.95,0.99,0,0,11,3,4,18,1,1,0,10,0,9,3
8477903,2018,9.21,9.04,2,6,76,31,28,135,19,11,4,65,7,200,23
8477919,2018,5.03,4.9,1,0,43,21,11,75,4,3,5,40,156,25,13
8477922,2018,8.35,8.36,1,3,79,28,21,128,16,12,5,67,14,67,30
8477930,2018,12.31,11.81,7,2,108,34,44,186,15,6,16,102,394,71,38
8477931,2018,12.83,12.62,7,2,116,37,36,189,17,8,16,108,82,75,32
8477932,2018,9.67,9.46,7,16,181,50,85,316,37,14,17,167,0,114,47
8477933,2018,23.24,21.21,29,14,181,95,49,325,65,22,8,159,31,38,39
8477934,2018,30.43,29.18,33,22,231,80,93,404,105,50,19,181,678,57,71
8477935,2018,16.29,15.62,11,3,115,48,43,206,27,13,9,102,50,121,25
8477936,2018,3.79,3.75,4,0,34,7,11,52,7,3,0,31,0,10,7
8477937,2018,15.48,15.35,7,2,155,68,68,291,25,16,9,139,5,154,46
8477938,2018,0.66,0.65,1,0,17,10,13,40,1,0,1,17,0,25,3
8477939,2018,13.62,13.37,10,10,130,60,55,245,27,7,9,123,203,16,28
8477940,2018,15.02,14.71,8,8,159,48,59,266,37,21,9,138,1,27,28
8477941,2018,11.18,10.82,16,6,96,53,28,177,31,9,8,87,4,123,20
8477942,2018,18.99,18.05,15,10,174,73,69,316,38,13,14,161,3,42,44
8477943,2018,11.72,11.28,4,3,117,46,54,217,21,14,7,103,1,51,11
8477944,2018,16.41,16.18,15,8,161,70,46,277,47,24,10,137,4,47,41
8477945,2018,1.49,1.46,4,0,38,10,17,65,4,0,4,38,0,16,4
8477946,2018,30.28,28.51,25,14,285,95,112,492,71,32,21,253,865,80,69
8477947,2018,0.54,0.52,0,0,5,2,1,8,1,1,0,4,0,5,0
8477948,2018,7.45,6.71,13,13,121,41,80,242,35,9,11,112,0,45,20
8477949,2018,20.07,19.11,13,19,180,70,77,327,52,20,25,160,43,92,69
8477950,2018,3.89,3.77,11,14,110,30,66,206,29,4,6,106,0,54,21
8477951,2018,8.21,7.99,9,9,63,19,40,122,25,7,9,56,104,5,35
8477952,2018,4.28,4.2,2,1,43,17,22,82,5,2,3,41,4,30,5
8477953,2018,18.76,17.96,12,12,175,78,72,325,44,20,7,155,5,92,44
8477955,2018,12.41,12.37,12,4,150,37,53,240,35,19,10,131,275,77,35
8477956,2018,25.02,24.03,28,15,235,104,93,432,81,38,6,197,1,57,36
8477957,2018,1.36,1.3,0,0,12,4,1,17,1,1,2,11,0,9,0
8477958,2018,10.04,9.73,10,10,106,54,24,184,26,6,4,100,0,15,20
8477959,2018,0.81,0.79,1,0,10,3,2,15,2,1,0,9,0,0,3
8477960,2018,11.25,11.08,8,8,118,42,55,215,28,12,9,106,315,86,20
8477961,2018,1.6,1.55,0,0,16,15,9,40,1,1,2,15,4,21,5
8477962,2018,6.33,6.18,3,3,66,19,22,107,17,11,3,55,7,129,13
8477963,2018,4.15,4.15,2,3,35,15,9,59,12,7,2,28,14,101,10
8477964,2018,9.89,9.53,7,4,60,24,25,109,25,14,7,46,200,86,36
8477969,2018,4.42,4.08,12,11,87,59,75,221,25,2,5,85,1,101,24
8477971,2018,0.03,0.03,0,0,2,0,0,2,0,0,1,2,0,5,0
8477972,2018,0.02,0.02,0,0,1,1,0,2,0,0,0,1,0,2,0
8477973,2018,1.91,1.9,1,2,22,7,13,42,5,2,0,20,59,20,2
8477979,2018,0.09,0.09,0,0,2,2,4,8,0,0,0,2,0,14,2
8477986,2018,8.1,7.87,10,16,181,83,98,362,34,8,8,173,0,99,31
8477987,2018,13.45,12.92,6,9,139,55,58,252,25,10,10,129,11,24,30
8477989,2018,4.43,4.18,4,1,25,9,9,43,7,2,2,23,127,16,12
8477994,2018,0.07,0.06,0,0,2,0,3,5,0,0,0,2,8,3,1
8477996,2018,3.32,3.25,5,1,39,15,20,74,6,0,4,39,143,45,12
8477998,2018,13.94,13.33,3,2,106,49,42,197,15,10,12,96,10,126,36
8478010,2018,35.39,33.91,27,22,192,59,61,312,90,41,12,151,436,31,35
8478011,2018,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
8478017,2018,0.01,0.01,0,0,1,0,0,1,0,0,0,1,0,1,0
8478020,2018,4.24,4.03,2,5,37,19,27,83,13,6,2,31,95,16,19
8478027,2018,15.89,15.02,9,9,131,46,47,224,28,10,15,121,574,83,33
8478029,2018,0.28,0.31,0,0,4,1,0,5,0,0,1,4,0,1,0
8478031,2018,0.01,0.01,0,0,1,0,1,2,0,0,0,1,0,0,0
8478036,2018,3.66,3.54,2,4,49,16,27,92,9,3,3,46,84,70,10
8478038,2018,3.83,3.77,8,6,81,24,51,156,19,5,8,76,0,24,14
8478042,2018,22.9,22.41,7,7,196,77,64,337,48,34,14,162,2,18,41
8478046,2018,11.47,11.31,18,5,114,46,49,209,34,11,8,103,2,54,43
8478047,2018,0.77,0.77,0,0,5,3,3,11,1,1,1,4,0,6,0
8478055,2018,2.1,2.01,2,4,57,14,39,110,9,3,2,54,0,38,15
8478056,2018,1.36,1.35,2,0,16,8,13,37,3,1,1,15,69,39,5
8478067,2018,18.14,17.19,11,4,162,45,47,254,32,17,13,145,3,68,26
8478073,2018,0.04,0.04,0,0,0,2,0,2,0,0,0,0,0,1,0
8478075,2018,1.78,1.8,1,1,18,10,9,37,3,1,0,17,1,9,11
8478078,2018,1.41,1.42,0,0,19,8,6,33,1,1,1,18,34,14,0
8478099,2018,13.07,12.66,19,20,130,61,62,253,56,17,7,113,9,66,22
8478104,2018,2.79,2.78,2,0,27,8,7,42,4,2,0,25,1,93,11
